ID,Age,Gender,Marital_status,Num_comp_worked,Work_Experience,Last_salary,Salary_hike,Work_hours,Traveling_required,NoticePeriod_buyout,Job_type,Whether_comp_Possess_vehicle,Work_location,Traveltowork_distance_._time,Work_area_living_cost,Public_transport_nearby,Current_employment,Offer_letter_Processtime.week.,Bonus,Allowance,Overtime_pay,Emp_shares_scheme,Performance_incentive,Annual_leave,Medical_Family,Child_day_care,Nursing_room,Parking,Comp_size,Comp_rating,Work_life,Stresslevel,Accept_offer
3070,0,0,0,0,1,1,3,1,0,1,1,1,2,0,0,0,1,4,0,1,0,0,1,1,0,0,NA,1,4,2,3,3,1
3071,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,2,1,1,1,1,0,1,0,0,NA,1,4,4,4,3,1
3072,0,1,1,0,1,1,2,2,0,1,1,0,1,0,0,1,1,2,1,0,0,0,0,1,0,0,1,0,3,2,2,3,1
3073,2,0,0,1,3,2,2,1,0,1,0,1,1,1,1,1,1,2,1,1,0,0,0,1,0,0,NA,0,4,2,4,2,0
3074,0,1,1,0,2,1,2,0,0,1,1,1,2,1,1,1,1,2,0,0,0,0,0,1,0,1,0,0,0,3,3,1,1
3075,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,2,1,0,0,0,0,1,0,0,0,1,2,3,2,3,1
3076,0,1,0,1,1,1,3,1,0,1,1,0,1,0,1,1,1,4,0,1,0,1,1,1,0,0,1,0,3,3,2,4,1
3077,0,0,0,1,1,0,3,0,1,1,0,1,1,0,1,1,1,4,1,0,0,0,1,1,0,0,NA,1,3,4,3,2,1
3078,1,1,1,1,2,1,2,0,0,1,1,1,1,1,0,0,1,2,1,0,0,0,1,1,1,0,0,1,2,4,3,4,1
3079,2,0,0,0,2,2,2,0,1,0,1,1,1,0,0,0,1,4,0,0,0,0,0,1,1,0,NA,1,3,4,3,2,1
3080,2,0,0,0,1,3,1,0,0,0,0,1,1,1,1,0,1,2,0,0,0,0,0,1,1,0,NA,0,2,2,0,4,1
3081,1,1,0,2,2,1,0,1,0,0,0,1,0,1,1,0,0,2,0,1,0,0,0,1,0,0,NA,0,2,3,0,4,0
3082,0,1,1,0,0,1,1,1,0,0,0,1,2,1,2,1,1,1,0,1,0,0,1,0,0,0,0,0,2,2,0,1,0
3083,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,4,3,3,1
3084,1,0,0,3,1,1,1,0,1,0,0,1,1,0,2,0,1,2,1,0,1,0,0,0,0,0,NA,0,3,3,3,2,0
3085,1,0,0,0,1,0,1,0,1,1,1,1,1,0,2,1,0,1,1,1,0,0,0,1,0,0,NA,1,2,2,3,3,1
3086,1,0,0,0,1,2,1,1,0,0,1,0,2,0,2,0,1,2,0,0,0,0,0,1,0,1,NA,1,4,4,3,4,0
3087,1,0,0,3,1,1,1,0,1,0,0,1,1,0,2,0,1,2,1,0,1,0,0,0,0,0,NA,0,3,3,3,2,0
3088,0,1,0,1,3,1,1,0,1,0,1,1,1,1,2,1,1,2,0,0,1,0,0,1,0,0,1,0,3,2,3,4,0
3089,0,1,1,0,1,1,2,2,0,1,1,0,1,0,0,1,1,2,1,0,0,0,0,1,0,0,1,0,3,2,2,3,1
3090,0,1,1,1,1,1,1,2,0,0,1,1,0,1,2,0,1,2,1,0,1,1,0,1,0,0,1,1,3,3,2,3,1
3091,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,2,1,0,1,0,1,1,0,0,NA,0,3,1,4,3,0
3092,1,1,0,0,1,2,1,0,0,0,1,1,1,1,1,0,1,2,1,0,0,1,0,1,1,0,1,1,4,4,0,2,1
3093,1,0,1,0,2,1,0,1,0,0,0,1,0,1,1,0,0,2,0,0,1,0,0,1,0,0,NA,0,3,1,3,3,0
3094,1,1,1,0,1,2,1,0,1,0,0,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0
3095,2,0,0,1,1,4,1,1,1,0,1,1,2,0,2,0,1,1,1,0,0,0,0,1,0,0,NA,1,2,2,0,4,0
3096,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,1,0,0,NA,1,4,1,3,1,0
3097,0,1,1,0,1,1,2,2,0,1,1,0,1,0,0,1,1,2,1,0,0,0,0,1,0,0,1,0,3,2,2,3,1
3098,1,0,0,3,1,1,1,0,1,0,0,1,1,0,2,0,1,3,0,0,1,0,1,1,0,0,NA,0,4,2,3,4,0
3099,0,1,1,2,1,1,1,1,0,0,1,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,1,1,2,3,2,0
3100,1,1,0,1,3,4,1,0,0,0,1,1,0,2,1,1,1,3,1,0,1,0,0,1,0,0,1,1,4,3,4,3,0
3101,0,1,1,0,0,1,1,1,0,0,0,1,2,1,2,1,1,1,0,1,0,0,1,0,0,0,0,0,2,2,0,1,0
3102,1,1,1,0,1,2,1,0,1,0,0,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0
3103,0,0,0,1,0,1,1,2,1,0,1,1,0,1,0,0,1,2,1,0,1,1,0,1,0,0,NA,1,3,3,2,3,1
3104,1,0,0,0,1,2,1,2,1,0,1,1,1,0,1,0,1,2,1,0,0,0,0,1,0,0,NA,1,3,2,3,4,1
3105,1,1,0,0,0,1,0,0,1,1,1,1,0,2,1,0,1,4,1,0,0,0,0,1,0,0,1,0,4,1,0,4,0
3106,1,1,1,0,1,2,1,0,1,0,0,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0
3107,0,1,1,0,1,1,2,2,0,1,1,0,1,0,0,1,1,2,1,0,0,0,0,1,0,0,1,0,3,2,2,3,1
3108,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,3,4,3,2,1
3109,0,1,1,0,1,1,1,1,0,0,0,1,2,1,2,1,1,4,1,1,1,0,0,1,0,1,0,1,4,3,3,3,0
3110,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,2,1,0,1,0,1,1,0,0,1,1,3,2,3,3,1
3111,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,3,2,3,4,0
3112,1,0,1,1,2,1,0,2,0,0,0,1,2,0,2,1,1,2,1,0,1,1,0,1,0,0,NA,0,3,1,3,3,0
3113,0,1,1,0,1,0,2,0,0,1,1,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,4,2,1
3114,1,0,0,0,1,2,1,2,1,0,1,1,1,0,1,0,1,2,1,0,0,0,0,1,0,0,NA,1,3,2,3,4,1
3115,0,1,0,0,2,1,2,0,1,1,1,1,2,1,1,1,1,2,1,0,0,0,0,1,0,1,0,0,0,3,4,2,1
3116,1,1,0,1,1,2,2,0,0,0,1,1,0,1,1,1,1,2,0,0,0,0,1,1,1,0,1,1,3,2,0,3,1
3117,0,1,0,0,1,1,1,0,1,0,0,1,2,1,1,1,1,2,0,0,0,1,1,1,0,0,1,0,3,4,2,2,0
3118,1,1,1,0,1,1,2,0,0,1,1,1,1,1,2,1,0,3,0,0,1,0,1,1,0,0,NA,0,4,2,3,4,0
3119,1,1,0,1,1,3,1,2,1,0,0,1,1,0,0,1,1,2,1,0,1,0,0,1,1,0,1,0,3,2,3,3,1
3120,3,0,1,1,3,2,2,2,1,1,1,1,2,0,2,0,1,3,0,0,1,1,1,1,1,0,NA,0,4,3,2,3,1
3121,0,1,1,0,2,1,2,0,0,1,1,1,2,1,1,1,1,2,0,0,0,0,0,1,0,1,0,0,0,3,3,1,1
3122,0,1,0,0,2,1,2,0,1,1,1,1,2,1,1,1,1,2,1,0,0,0,0,1,0,1,0,0,0,3,4,2,1
3123,0,0,0,0,2,1,4,0,1,1,1,1,2,1,2,0,1,3,0,0,0,0,0,0,0,0,NA,1,1,2,4,3,1
3124,0,1,0,1,1,1,1,1,0,1,1,1,1,0,2,0,1,3,1,1,0,0,0,1,0,0,0,1,1,2,3,2,1
3125,2,1,1,1,3,2,0,0,0,0,1,1,0,2,0,1,1,2,1,0,0,0,0,1,1,0,0,1,3,3,2,3,0
3126,1,1,0,0,2,1,4,1,0,1,1,1,2,1,2,1,1,3,1,1,1,0,0,1,0,1,0,0,3,3,4,2,1
3127,1,0,0,3,1,1,1,0,1,0,0,1,1,0,2,0,1,2,1,0,1,0,0,0,0,0,NA,0,3,3,3,2,0
3128,2,1,1,2,2,3,2,1,0,1,1,1,0,2,2,0,1,2,0,0,0,0,0,1,0,0,0,1,1,2,3,4,0
3129,3,0,0,0,2,2,2,0,1,0,0,1,2,1,1,1,1,2,0,0,1,0,0,1,1,0,NA,0,4,1,0,2,1
3130,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,1,2,0,2,4,0
3131,2,0,0,2,2,3,1,0,1,0,1,1,1,0,1,0,1,2,0,0,0,0,0,1,0,0,NA,1,0,1,0,3,1
3132,0,0,0,0,2,1,4,0,1,1,1,1,2,1,2,0,1,3,0,0,0,0,0,0,0,0,NA,1,1,2,4,3,1
3133,1,1,0,1,1,1,2,1,0,1,1,1,1,0,0,1,1,2,1,1,1,0,0,1,0,0,1,1,3,2,3,4,1
3134,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,3,4,3,2,1
3135,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,1,0,0,NA,1,4,1,3,1,0
3136,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,3,4,3,2,1
3137,0,0,0,0,1,1,4,1,0,1,1,1,2,0,1,0,1,3,1,1,1,0,0,1,0,0,NA,0,3,4,4,3,1
3138,1,1,0,0,1,2,1,0,0,0,1,1,1,1,1,0,1,2,1,0,0,1,0,1,1,0,1,1,4,4,0,2,1
3139,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,2,1,0,1,0,1,1,0,0,1,1,3,2,3,3,1
3140,1,0,1,0,2,1,1,0,1,0,0,1,1,1,2,1,1,2,0,0,0,1,1,1,0,0,NA,1,4,2,1,4,0
3141,0,1,0,1,0,0,0,2,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,3,2,2,3,0
3142,0,1,1,0,2,1,2,0,0,1,1,1,2,1,1,1,1,2,0,0,0,0,0,1,0,1,0,0,0,3,3,1,1
3143,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,1,0,0,NA,1,4,1,3,1,0
3144,1,0,1,0,1,2,1,0,1,0,1,1,1,2,2,0,1,0,0,0,1,1,1,1,1,0,NA,1,4,2,3,3,0
3145,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,4,2,4,3,1
3146,1,1,1,1,2,2,2,1,1,1,0,1,1,2,1,0,1,2,1,1,0,0,0,1,0,0,1,1,4,3,4,2,0
3147,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,1,0,4,2,3,2,0
3148,1,1,1,0,1,1,2,0,0,1,1,1,1,1,2,1,0,3,0,0,1,0,1,1,0,0,NA,0,4,2,3,4,0
3149,2,1,1,1,2,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,2,3,4,0
3150,0,1,0,0,1,1,1,0,1,0,0,1,1,0,2,1,0,2,1,0,0,0,0,1,0,0,1,0,3,4,4,2,1
3151,1,1,0,0,1,1,2,0,1,1,0,0,2,0,2,0,1,4,0,0,0,0,1,1,0,0,0,0,2,1,3,4,0
3152,2,0,0,0,2,2,2,0,1,0,1,1,1,0,0,0,1,4,0,0,0,0,0,1,1,0,NA,1,3,4,3,2,1
3153,0,1,1,0,1,0,2,0,0,1,1,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,4,2,1
3154,1,0,0,0,1,0,1,0,1,1,1,1,1,0,2,1,0,1,1,1,0,0,0,1,0,0,NA,1,2,2,3,3,1
3155,0,0,0,1,1,0,3,0,1,1,0,1,1,0,1,1,1,4,1,0,0,0,1,1,0,0,NA,1,3,4,3,2,1
3156,2,0,0,1,1,4,1,1,1,0,1,1,2,0,2,0,1,1,1,0,0,0,0,1,0,0,NA,1,2,2,0,4,0
3157,1,1,0,0,1,1,2,0,1,1,0,0,2,0,2,0,1,4,0,0,0,0,1,1,0,0,0,0,2,1,3,4,0
3158,2,1,1,1,2,1,1,0,1,0,1,1,1,1,1,0,1,2,1,0,0,0,0,1,0,0,1,1,4,3,1,4,0
3159,1,0,0,3,1,1,1,0,1,0,0,1,1,0,2,0,1,3,0,0,1,0,1,1,0,0,NA,0,4,2,3,4,0
3160,1,0,1,0,2,1,0,1,0,0,0,1,0,1,1,0,0,2,0,0,1,0,0,1,0,0,NA,0,3,1,3,3,0
3161,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,2,1,0,1,0,1,1,0,0,NA,0,3,1,4,3,0
3162,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,1,1,2,0,0,1,0,0,1,0,0,NA,0,4,0,3,1,0
3163,0,0,0,0,1,1,3,1,0,1,1,1,2,0,0,0,1,4,0,1,0,0,1,1,0,0,NA,1,4,2,3,3,1
3164,3,0,1,1,3,2,2,2,1,1,1,1,2,0,2,0,1,3,0,0,1,1,1,1,1,0,NA,0,4,3,2,3,1
3165,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,3,4,3,2,1
3166,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,1,1,2,0,0,1,0,0,1,0,0,NA,0,4,0,3,1,0
3167,0,1,1,0,0,1,1,1,0,0,0,1,2,1,2,1,1,1,0,1,0,0,1,0,0,0,0,0,2,2,0,1,0
3168,2,0,1,3,2,2,1,1,0,0,0,1,2,2,2,0,1,2,1,0,0,0,0,1,1,1,NA,1,3,1,3,1,0
3169,1,1,0,1,1,1,2,2,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,2,4,3,4,0
3170,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,1,0,4,2,3,2,0
3171,1,1,1,1,2,2,2,1,1,1,0,1,1,2,1,0,1,2,1,1,0,0,0,1,0,0,1,1,4,3,4,2,0
3172,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,2,1,0,0,0,0,1,0,0,NA,0,4,2,3,1,1
3173,0,0,0,0,1,1,1,2,1,1,1,0,1,0,0,1,0,2,1,0,0,0,0,1,0,0,NA,0,3,2,2,4,1
3174,2,0,1,1,3,4,1,0,0,1,1,1,0,1,2,1,1,3,1,0,1,0,0,1,1,0,NA,1,4,2,2,3,1
3175,1,1,1,0,1,1,2,0,0,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1,0,0,1,0,4,3,4,2,1
3176,1,1,1,0,1,1,2,0,0,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1,0,0,1,0,4,3,4,2,1
3177,0,1,1,0,2,1,2,0,0,1,1,1,2,1,1,1,1,2,0,0,0,0,0,1,0,1,0,0,0,3,3,1,1
3178,1,0,0,3,1,1,1,0,1,0,0,1,1,0,2,0,1,2,1,0,1,0,0,0,0,0,NA,0,3,3,3,2,0
3179,1,1,1,1,2,2,2,1,1,1,0,1,1,2,1,0,1,2,1,1,0,0,0,1,0,0,1,1,4,3,4,2,0
3180,2,0,0,0,2,2,2,0,1,0,1,1,1,0,0,0,1,4,0,0,0,0,0,1,1,0,NA,1,3,4,3,2,1
3181,0,1,0,0,0,1,1,1,0,0,1,1,2,2,2,1,1,2,0,0,0,0,0,1,0,0,0,0,2,4,3,1,0
3182,1,1,0,1,1,2,2,0,0,0,1,1,0,1,1,1,1,2,0,0,0,0,1,1,1,0,1,1,3,2,0,3,1
3183,1,0,0,3,1,1,1,0,1,0,0,1,1,0,2,0,1,2,1,0,1,0,0,0,0,0,NA,0,3,3,3,2,0
3184,1,0,1,1,2,1,0,2,0,0,0,1,2,0,2,1,1,2,1,0,1,1,0,1,0,0,NA,0,3,1,3,3,0
3185,1,1,1,2,3,3,1,1,0,0,1,1,2,1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0
3186,0,0,0,0,0,1,0,1,0,0,1,1,1,0,2,0,1,3,0,0,0,1,0,1,0,0,NA,0,4,3,3,1,0
3187,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,1,0,0,1,0,3,2,3,2,0
3188,1,1,1,0,1,1,4,2,0,1,1,1,2,1,2,1,1,3,1,0,0,0,0,1,0,1,1,0,3,3,4,1,1
3189,0,1,0,0,2,1,2,0,1,1,1,1,2,1,1,1,1,2,1,0,0,0,0,1,0,1,0,0,0,3,4,2,1
3190,0,1,0,1,0,0,0,2,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,3,2,2,3,0
3191,0,0,0,0,0,1,1,1,0,0,0,1,1,2,2,0,1,2,0,1,0,0,0,0,0,0,NA,0,2,3,1,3,0
3192,0,1,1,1,1,1,1,2,0,0,1,1,0,1,2,0,1,2,1,0,1,1,0,1,0,0,1,1,3,3,2,3,1
3193,1,0,1,0,2,2,2,0,0,0,1,1,1,1,1,1,1,2,1,0,1,0,1,1,1,0,NA,1,3,1,4,3,1
3194,1,1,1,0,1,2,1,0,1,0,0,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0
3195,0,1,1,0,1,1,2,2,0,1,1,0,1,0,0,1,1,2,1,0,0,0,0,1,0,0,1,0,3,2,2,3,1
3196,0,1,1,0,2,1,2,0,0,1,1,1,2,1,1,1,1,2,0,0,0,0,0,1,0,1,0,0,0,3,3,1,1
3197,1,1,1,0,1,1,2,0,0,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1,0,0,1,0,4,3,4,2,1
3198,0,0,0,1,0,1,1,2,1,0,1,1,0,1,0,0,1,2,1,0,1,1,0,1,0,0,NA,1,3,3,2,3,1
3199,3,0,0,0,2,2,2,0,1,0,0,1,2,1,1,1,1,2,0,0,1,0,0,1,1,0,NA,0,4,1,0,2,1
3200,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,4,3,3,1
3201,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,3,2,3,4,0
3202,1,1,0,0,2,1,4,1,0,1,1,1,2,1,2,1,1,3,1,1,1,0,0,1,0,1,0,0,3,3,4,2,1
3203,1,0,0,3,1,1,1,0,1,0,0,1,1,0,2,0,1,2,1,0,1,0,0,0,0,0,NA,0,3,3,3,2,0
3204,2,1,1,1,2,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,2,3,4,0
3205,0,0,0,0,1,1,4,1,0,1,1,1,2,0,1,0,1,3,1,1,1,0,0,1,0,0,NA,0,3,4,4,3,1
3206,0,0,0,1,0,1,1,2,1,0,1,1,0,1,0,0,1,2,1,0,1,1,0,1,0,0,NA,1,3,3,2,3,1
3207,0,1,1,0,1,0,2,0,0,1,1,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,4,2,1
3208,2,1,1,1,2,1,1,0,1,0,1,1,1,1,1,0,1,2,1,0,0,0,0,1,0,0,1,1,4,3,1,4,0
3209,1,1,0,0,1,1,2,0,1,1,0,0,2,0,2,0,1,4,0,0,0,0,1,1,0,0,0,0,2,1,3,4,0
3210,2,1,1,1,2,1,1,0,1,0,1,1,1,1,1,0,1,2,1,0,0,0,0,1,0,0,1,1,4,3,1,4,0
3211,0,1,1,0,1,1,2,2,0,1,1,0,1,0,0,1,1,2,1,0,0,0,0,1,0,0,1,0,3,2,2,3,1
3212,0,0,0,1,0,1,1,2,1,0,1,1,0,1,0,0,1,2,1,0,1,1,0,1,0,0,NA,1,3,3,2,3,1
3213,2,0,0,1,1,4,1,1,1,0,1,1,2,0,2,0,1,1,1,0,0,0,0,1,0,0,NA,1,2,2,0,4,0
3214,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,1,0,0,NA,1,4,1,3,1,0
3215,0,0,0,1,1,0,3,0,1,1,0,1,1,0,1,1,1,4,1,0,0,0,1,1,0,0,NA,1,3,4,3,2,1
3216,1,1,0,0,0,1,0,0,1,1,1,1,0,2,1,0,1,4,1,0,0,0,0,1,0,0,1,0,4,1,0,4,0
3217,0,1,1,0,0,1,1,1,0,0,0,1,2,1,2,1,1,1,0,1,0,0,1,0,0,0,0,0,2,2,0,1,0
3218,2,1,1,1,3,2,0,0,0,0,1,1,0,2,0,1,1,2,1,0,0,0,0,1,1,0,0,1,3,3,2,3,0
3219,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,4,3,3,1
3220,1,0,0,2,2,3,1,1,0,0,1,1,2,1,2,1,1,3,1,0,0,0,0,0,0,0,NA,0,0,1,2,1,0
3221,3,0,0,0,2,2,2,0,1,0,0,1,2,1,1,1,1,2,0,0,1,0,0,1,1,0,NA,0,4,1,0,2,1
3222,1,0,0,2,2,3,1,1,0,0,1,1,2,1,2,1,1,3,1,0,0,0,0,0,0,0,NA,0,0,1,2,1,0
3223,0,0,0,1,1,0,3,0,1,1,0,1,1,0,1,1,1,4,1,0,0,0,1,1,0,0,NA,1,3,4,3,2,1
3224,1,1,0,0,2,4,0,0,0,0,1,1,2,1,1,1,1,2,1,0,0,0,0,1,0,0,1,0,3,4,3,3,0
3225,2,1,1,2,2,3,2,1,0,1,1,1,0,2,2,0,1,2,0,0,0,0,0,1,0,0,0,1,1,2,3,4,0
3226,1,1,0,2,2,1,0,1,0,0,0,1,0,1,1,0,0,2,0,1,0,0,0,1,0,0,NA,0,2,3,0,4,0
3227,2,1,1,1,2,1,1,0,1,0,1,1,1,1,1,0,1,2,1,0,0,0,0,1,0,0,1,1,4,3,1,4,0
3228,1,1,0,1,1,1,2,2,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,2,4,3,4,0
3229,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,2,1,1,1,1,0,1,0,0,NA,1,4,4,4,3,1
3230,2,1,1,1,3,2,0,0,0,0,1,1,0,2,0,1,1,2,1,0,0,0,0,1,1,0,0,1,3,3,2,3,0
3231,0,0,0,0,1,1,3,1,0,1,1,1,2,0,0,0,1,4,0,1,0,0,1,1,0,0,NA,1,4,2,3,3,1
3232,1,1,0,0,1,1,2,0,1,1,0,0,2,0,2,0,1,4,0,0,0,0,1,1,0,0,0,0,2,1,3,4,0
3233,2,0,1,1,3,2,1,0,1,0,0,1,1,2,2,0,1,2,0,0,0,0,1,0,0,0,NA,0,2,3,2,4,0
3234,0,0,0,0,1,1,1,2,1,1,1,0,1,0,0,1,0,2,1,0,0,0,0,1,0,0,NA,0,3,2,2,4,1
3235,1,1,0,1,1,3,1,2,1,0,0,1,1,0,0,1,1,2,1,0,1,0,0,1,1,0,1,0,3,2,3,3,1
3236,2,0,1,1,3,2,1,0,1,0,0,1,1,2,2,0,1,2,0,0,0,0,1,0,0,0,NA,0,2,3,2,4,0
3237,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,3,4,3,2,1
3238,0,1,1,0,1,1,2,2,0,1,1,0,1,0,0,1,1,2,1,0,0,0,0,1,0,0,1,0,3,2,2,3,1
3239,0,0,0,0,1,1,1,2,1,0,1,1,1,0,1,0,1,2,1,0,1,0,0,1,0,0,NA,1,3,2,3,2,1
3240,2,1,1,1,2,1,1,0,1,0,1,1,1,1,1,0,1,2,1,0,0,0,0,1,0,0,1,1,4,3,1,4,0
3241,2,1,0,2,3,2,2,0,1,0,1,1,2,1,2,0,1,4,1,0,0,0,1,1,1,1,1,1,4,4,3,4,1
3242,1,0,0,3,1,1,1,0,1,0,0,1,1,0,2,0,1,2,1,0,1,0,0,0,0,0,NA,0,3,3,3,2,0
3243,1,1,0,1,1,3,1,2,1,0,0,1,1,0,0,1,1,2,1,0,1,0,0,1,1,0,1,0,3,2,3,3,1
3244,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,3,2,3,4,0
3245,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,1,0,0,1,0,3,2,3,2,0
3246,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,NA,1,0,2,3,4,1
3247,1,1,1,0,2,1,1,0,1,0,0,1,1,1,2,1,1,2,0,0,1,0,0,1,1,0,0,1,3,2,4,4,0
3248,1,1,0,0,1,2,1,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,3,3,0
3249,1,1,1,1,2,2,2,1,1,1,0,1,1,2,1,0,1,2,1,1,0,0,0,1,0,0,1,1,4,3,4,2,0
3250,0,1,0,1,1,1,3,1,0,1,1,0,1,0,1,1,1,4,0,1,0,1,1,1,0,0,1,0,3,3,2,4,1
3251,0,0,0,1,1,0,3,0,1,1,0,1,1,0,1,1,1,4,1,0,0,0,1,1,0,0,NA,1,3,4,3,2,1
3252,2,0,1,3,3,3,3,2,0,0,1,1,0,2,1,1,1,2,0,0,0,0,1,1,1,0,NA,1,3,1,1,4,1
3253,1,1,0,0,0,1,0,0,1,1,1,1,0,2,1,0,1,4,1,0,0,0,0,1,0,0,1,0,4,1,0,4,0
3254,2,0,1,3,3,3,3,2,0,0,1,1,0,2,1,1,1,2,0,0,0,0,1,1,1,0,NA,1,3,1,1,4,1
3255,1,0,0,3,1,1,1,0,1,0,0,1,1,0,2,0,1,2,1,0,1,0,0,0,0,0,NA,0,3,3,3,2,0
3256,2,1,1,1,2,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,2,3,4,0
3257,0,1,0,0,1,1,1,0,1,0,0,1,1,0,2,1,0,2,1,0,0,0,0,1,0,0,1,0,3,4,4,2,1
3258,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,1,1,2,0,0,1,0,0,1,0,0,NA,0,4,0,3,1,0
3259,0,0,0,0,0,1,0,1,0,0,1,1,1,0,2,0,1,3,0,0,0,1,0,1,0,0,NA,0,4,3,3,1,0
3260,2,1,0,2,3,2,2,0,1,0,1,1,2,1,2,0,1,4,1,0,0,0,1,1,1,1,1,1,4,4,3,4,1
3261,2,0,1,1,3,4,1,0,0,1,1,1,0,1,2,1,1,3,1,0,1,0,0,1,1,0,NA,1,4,2,2,3,1
3262,1,1,1,1,2,2,2,1,1,1,0,1,1,2,1,0,1,2,1,1,0,0,0,1,0,0,1,1,4,3,4,2,0
3263,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,2,3,4,0
3264,0,0,0,0,1,1,1,2,1,1,1,0,1,0,0,1,0,2,1,0,0,0,0,1,0,0,NA,0,3,2,2,4,1
3265,0,0,1,1,1,1,1,1,0,0,1,1,1,0,2,0,1,3,1,1,0,0,0,1,0,0,NA,1,1,3,3,2,1
3266,1,1,1,0,3,4,3,0,1,1,1,0,0,0,1,0,1,4,1,0,1,1,1,1,1,0,1,0,4,2,3,3,0
3267,1,0,1,0,2,1,1,0,1,0,0,1,1,1,2,1,1,2,0,0,0,1,1,1,0,0,NA,1,4,2,1,4,0
